ch	start	end	anchor_index
chr2	185280156	185280303	16533
chr2	185281910	185282120	16534
chr2	185291177	185291290	16535
chr2	185318470	185318680	16536
chr2	185522670	185522703	16537
chr2	185608978	185609061	16538
chr2	185619720	185619930	16539
chr2	185629245	185629340	16540
chr2	185644210	185644420	16541
chr2	185645640	185645803	16542
chr2	185665200	185665410	16543
chr2	185668280	185668490	16544
chr2	185691270	185691480	16545
chr2	185738979	185739134	16546
chr2	185782554	185782643	16547
chr2	185811670	185811880	16548
chr2	185813809	185813964	16549
chr2	185828461	185828638	16550
chr2	185891512	185891687	16551
chr2	185939890	185940100	16552
chr2	185955215	185955215	16553
chr2	185989085	185989164	16554
chr2	185990980	185991061	16555
chr2	186022440	186022650	16556
chr2	186068410	186068620	16557
chr2	186108614	186108723	16558
chr2	186128840	186129050	16559
chr2	186130100	186130493	16560
chr2	186181782	186181959	16561
chr2	186198100	186198310	16562
chr2	186243530	186243740	16563
chr2	186256680	186256795	16564
chr2	186304211	186304374	16565
chr2	186308525	186308525	16566
chr2	186342205	186342244	16567
chr2	186382963	186383214	16568
chr2	186426270	186426407	16569
chr2	186426570	186426780	16570
chr2	186443900	186444110	16571
chr2	186459141	186459239	16572
chr2	186460557	186460710	16573
chr2	186464460	186464670	16574
chr2	186484446	186484543	16575
chr2	186484810	186485020	16576
chr2	186504245	186504334	16577
chr2	186533787	186534044	16578
chr2	186537850	186538060	16579
chr2	186540510	186540720	16580
chr2	186544468	186544549	16581
chr2	186561681	186561858	16582
chr2	186561980	186562190	16583
chr2	186575515	186575554	16584
chr2	186595301	186595388	16585
chr2	186640450	186640660	16586
chr2	186641846	186642009	16587
chr2	186693970	186694091	16588
chr2	186781098	186781161	16589
chr2	186862961	186863124	16590
chr2	186903335	186903335	16591
chr2	186903460	186903670	16592
chr2	187054610	187054820	16593
chr2	187138384	187138497	16594
chr2	187174685	187174808	16595
chr2	187175630	187175840	16596
chr2	187299245	187299368	16597
chr2	187453187	187453308	16598
chr2	187460050	187460260	16599
chr2	187460950	187461160	16600
chr2	187461872	187462117	16601
chr2	187498690	187498900	16602
chr2	187500038	187500251	16603
chr2	187500930	187501140	16604
chr2	187509806	187510113	16605
chr2	187520900	187521110	16606
chr2	187521120	187521330	16607
chr2	187530170	187530229	16608
chr2	187536520	187536730	16609
chr2	187536830	187537040	16610
chr2	187541606	187541769	16611
chr2	187550307	187550362	16612
chr2	187567230	187567425	16613
chr2	187577380	187577590	16614
chr2	187580786	187580933	16615
chr2	187581554	187581663	16616
chr2	187628700	187628910	16617
chr2	187658966	187659203	16618
chr2	187691930	187692140	16619
chr2	187843377	187843508	16620
chr2	188065553	188065602	16621
chr2	188089380	188089590	16622
chr2	188264300	188264510	16623
chr2	188291821	188291968	16624
chr2	188369519	188369584	16625
chr2	188370200	188370410	16626
chr2	188396095	188396134	16627
chr2	188396930	188397140	16628
chr2	188456649	188456746	16629
chr2	188512580	188512685	16630
chr2	188524657	188524768	16631
chr2	188765659	188765752	16632
chr2	188766520	188766730	16633
chr2	188829190	188829400	16634
chr2	188976770	188976980	16635
chr2	188978356	188978497	16636
chr2	188983551	188983702	16637
chr2	189025381	189025454	16638
chr2	189050170	189050549	16639
chr2	189051606	189051763	16640
chr2	189094388	189094547	16641
chr2	189110233	189110436	16642
chr2	189143277	189143386	16643
chr2	189167840	189168050	16644
chr2	189168330	189168389	16645
chr2	189181925	189181925	16646
chr2	189239020	189239230	16647
chr2	189288028	189288117	16648
chr2	189311451	189311618	16649
chr2	189347602	189347671	16650
chr2	189361050	189361260	16651
chr2	189411720	189411930	16652
chr2	189412000	189412210	16653
chr2	189412508	189412595	16654
chr2	189439290	189439500	16655
chr2	189439460	189439670	16656
chr2	189440320	189440530	16657
chr2	189441740	189441950	16658
chr2	189466812	189466935	16659
chr2	189484900	189485110	16660
chr2	189506743	189506848	16661
chr2	189522750	189523025	16662
chr2	189533439	189533482	16663
chr2	189542206	189542363	16664
chr2	189549100	189549310	16665
chr2	189553100	189553310	16666
chr2	189553841	189554018	16667
chr2	189555391	189555568	16668
chr2	189557380	189557590	16669
chr2	189574785	189574930	16670
chr2	189580030	189580240	16671
chr2	189609601	189609699	16672
chr2	189612515	189612554	16673
chr2	189612670	189612880	16674
chr2	189613132	189613337	16675
chr2	189625825	189625864	16676
chr2	189633495	189633495	16677
chr2	189661114	189661475	16678
chr2	189674337	189674728	16679
chr2	189698373	189698512	16680
chr2	189698620	189698830	16681
chr2	189751196	189751325	16682
chr2	189762190	189762400	16683
chr2	189763225	189763376	16684
chr2	189784270	189784473	16685
chr2	189798819	189799046	16686
chr2	189866490	189866700	16687
chr2	189896370	189896580	16688
chr2	189896966	189897123	16689
chr2	189982180	189982390	16690
chr2	189982936	189983009	16691
chr2	190023620	190023830	16692
chr2	190024007	190024124	16693
chr2	190069720	190069930	16694
chr2	190070431	190070552	16695
chr2	190088230	190088440	16696
chr2	190088963	190089140	16697
chr2	190122113	190122232	16698
chr2	190136408	190136561	16699
chr2	190167860	190168070	16700
chr2	190180222	190180455	16701
chr2	190202728	190202921	16702
chr2	190277351	190277480	16703
chr2	190279160	190279370	16704
chr2	190314871	190314992	16705
chr2	190319815	190320036	16706
chr2	190328943	190328974	16707
chr2	190334530	190334775	16708
chr2	190338541	190338718	16709
chr2	190340270	190340480	16710
chr2	190344336	190344423	16711
chr2	190352670	190352880	16712
chr2	190352989	190353088	16713
chr2	190359890	190360100	16714
chr2	190372465	190372644	16715
chr2	190376660	190376870	16716
chr2	190382998	190383113	16717
chr2	190408700	190408910	16718
chr2	190440330	190440389	16719
chr2	190441720	190441930	16720
chr2	190467004	190467075	16721
chr2	190467600	190467810	16722
chr2	190511240	190511391	16723
chr2	190528793	190528892	16724
chr2	190534008	190534077	16725
chr2	190534345	190534854	16726
chr2	190550202	190550387	16727
chr2	190554535	190554614	16728
chr2	190578690	190578900	16729
chr2	190609519	190609610	16730
chr2	190638485	190638524	16731
chr2	190647780	190647990	16732
chr2	190680384	190680529	16733
chr2	190697061	190697276	16734
chr2	190697380	190697590	16735
chr2	190781719	190781952	16736
chr2	190782390	190782600	16737
chr2	190803270	190803480	16738
chr2	190806360	190806570	16739
chr2	190807830	190808040	16740
chr2	190809084	190809393	16741
chr2	190809524	190809749	16742
chr2	190810210	190810420	16743
chr2	190849530	190849740	16744
chr2	190850692	190850785	16745
chr2	190857080	190857290	16746
chr2	190902490	190902700	16747
chr2	190947290	190947309	16748
chr2	190949010	190949220	16749
chr2	190959100	190959310	16750
chr2	190966960	190967170	16751
chr2	190968960	190969170	16752
chr2	190996501	190996599	16753
chr2	191014113	191014418	16754
chr2	191019720	191019930	16755
chr2	191019940	191020150	16756
chr2	191020291	191020578	16757
chr2	191020906	191021063	16758
chr2	191030661	191030800	16759
chr2	191031080	191031290	16760
chr2	191052249	191052422	16761
chr2	191153830	191154040	16762
chr2	191155780	191155869	16763
chr2	191164870	191165080	16764
chr2	191165239	191165382	16765
chr2	191166213	191166306	16766
chr2	191218450	191218543	16767
chr2	191219060	191219270	16768
chr2	191219546	191219703	16769
chr2	191232102	191232163	16770
chr2	191241620	191241830	16771
chr2	191245192	191245453	16772
chr2	191246098	191246323	16773
chr2	191247810	191247979	16774
chr2	191254050	191254260	16775
chr2	191256650	191256860	16776
chr2	191262440	191262650	16777
chr2	191263242	191263279	16778
chr2	191280910	191281120	16779
chr2	191302603	191302656	16780
chr2	191313540	191313750	16781
chr2	191318260	191318470	16782
chr2	191318854	191319009	16783
chr2	191329020	191329230	16784
chr2	191369159	191369286	16785
chr2	191369570	191369780	16786
chr2	191377365	191377528	16787
chr2	191377700	191377910	16788
chr2	191379490	191379700	16789
chr2	191400840	191401050	16790
chr2	191401800	191402010	16791
chr2	191418460	191418479	16792
chr2	191438730	191438940	16793
chr2	191439570	191439780	16794
chr2	191477041	191477218	16795
chr2	191501430	191501489	16796
chr2	191501657	191501794	16797
chr2	191521764	191521875	16798
chr2	191522240	191522450	16799
chr2	191539180	191539390	16800
chr2	191554800	191555010	16801
chr2	191555205	191555398	16802
chr2	191566343	191566526	16803
chr2	191571281	191571340	16804
chr2	191594171	191594244	16805
chr2	191637819	191637974	16806
chr2	191652120	191652330	16807
chr2	191677845	191678154	16808
chr2	191678431	191678608	16809
chr2	191678681	191678894	16810
chr2	191689471	191689569	16811
chr2	191691029	191691196	16812
chr2	191691350	191691560	16813
chr2	191714000	191714059	16814
chr2	191759061	191759166	16815
chr2	191801990	191802200	16816
chr2	191802296	191802425	16817
chr2	191810760	191810970	16818
chr2	191812277	191812372	16819
chr2	191840357	191840424	16820
chr2	191845499	191845590	16821
chr2	191845930	191846140	16822
chr2	191846180	191846390	16823
chr2	191847214	191847423	16824
chr2	191856260	191856470	16825
chr2	191856540	191856750	16826
chr2	191859910	191860120	16827
chr2	191860980	191861190	16828
chr2	191861323	191861448	16829
chr2	191867470	191867680	16830
chr2	191869416	191869513	16831
chr2	191907688	191907765	16832
chr2	191917478	191917587	16833
chr2	192004288	192004321	16834
chr2	192023177	192023252	16835
chr2	192025340	192025550	16836
chr2	192029244	192029325	16837
chr2	192069582	192069675	16838
chr2	192125500	192125710	16839
chr2	192127660	192127870	16840
chr2	192162539	192162674	16841
chr2	192190585	192190692	16842
chr2	192191000	192191210	16843
chr2	192195170	192195380	16844
chr2	192195430	192195640	16845
chr2	192201640	192201850	16846
chr2	192286249	192286344	16847
chr2	192454630	192454840	16848
chr2	192556820	192557030	16849
chr2	192742035	192742128	16850
chr2	192749787	192749842	16851
chr2	192773235	192773274	16852
chr2	193111620	193111830	16853
chr2	193141150	193141360	16854
chr2	193172400	193172610	16855
chr2	193240896	193241013	16856
chr2	193347770	193347980	16857
chr2	193348620	193348830	16858
chr2	193371210	193371420	16859
chr2	193405240	193405450	16860
chr2	193428496	193428603	16861
chr2	193467650	193467860	16862
chr2	193539230	193539440	16863
chr2	193584006	193584209	16864
chr2	193584300	193584319	16865
chr2	193584706	193584895	16866
chr2	193586280	193586490	16867
chr2	193589380	193589590	16868
chr2	193695528	193695609	16869
chr2	193777060	193777270	16870
chr2	194166920	194167083	16871
chr2	194819527	194819582	16872
chr2	194866820	194867030	16873
chr2	194867501	194867602	16874
chr2	195304535	195304535	16875
chr2	195318579	195318752	16876
chr2	195407460	195407670	16877
chr2	195449470	195449680	16878
chr2	195494460	195494670	16879
chr2	195498345	195498388	16880
chr2	195520972	195521187	16881
chr2	195544735	195544814	16882
chr2	195556040	195556250	16883
chr2	195576237	195576304	16884
chr2	195612930	195613140	16885
chr2	195656100	195656310	16886
chr2	195656630	195656840	16887
chr2	195657385	195657385	16888
chr2	195657820	195658030	16889
chr2	195658611	195658788	16890
chr2	195658931	195659029	16891
chr2	195660419	195660486	16892
chr2	195661060	195661270	16893
chr2	195938390	195938507	16894
chr2	196066924	196067149	16895
chr2	196067810	196068020	16896
chr2	196068393	196068588	16897
chr2	196068702	196068971	16898
chr2	196073680	196073890	16899
chr2	196078356	196078517	16900
chr2	196088329	196088394	16901
chr2	196129150	196129360	16902
chr2	196131473	196131666	16903
chr2	196170340	196170550	16904
chr2	196171534	196171707	16905
chr2	196259440	196259650	16906
chr2	196259872	196260087	16907
chr2	196269221	196269358	16908
chr2	196276450	196276660	16909
chr2	196277142	196277275	16910
chr2	196298224	196298419	16911
chr2	196337471	196337569	16912
chr2	196339810	196340020	16913
chr2	196341050	196341260	16914
chr2	196432096	196432237	16915
chr2	196591450	196591660	16916
chr2	196592695	196592774	16917
chr2	196633100	196633310	16918
chr2	196636140	196636350	16919
chr2	196639476	196639855	16920
chr2	196729520	196729635	16921
chr2	196748890	196748909	16922
chr2	196751143	196751358	16923
chr2	196752340	196752550	16924
chr2	196758994	196759159	16925
chr2	196780010	196780220	16926
chr2	196798911	196799048	16927
chr2	196799375	196799454	16928
chr2	196808435	196808514	16929
chr2	196828717	196828913	16930
chr2	196850004	196850215	16931
chr2	196922560	196922770	16932
chr2	196925600	196925810	16933
chr2	196926555	196927220	16934
chr2	196950000	196950210	16935
chr2	196960193	196960242	16936
chr2	197005676	197005793	16937
chr2	197012089	197012294	16938
chr2	197013290	197013500	16939
chr2	197038165	197038244	16940
chr2	197075912	197075997	16941
chr2	197113364	197113483	16942
chr2	197159870	197160080	16943
chr2	197168770	197168887	16944
chr2	197190890	197191100	16945
chr2	197191583	197191686	16946
chr2	197310688	197310943	16947
chr2	197311790	197312000	16948
chr2	197326085	197326124	16949
chr2	197383958	197384091	16950
chr2	197390660	197390870	16951
chr2	197395560	197395770	16952
chr2	197435018	197435217	16953
chr2	197452941	197453664	16954
chr2	197481461	197481662	16955
chr2	197500033	197500482	16956
chr2	197514757	197514953	16957
chr2	197548670	197548880	16958
chr2	197571851	197571949	16959
chr2	197599240	197599450	16960
chr2	197613507	197613926	16961
chr2	197657660	197657870	16962
chr2	197674240	197674449	16963
chr2	197674621	197674719	16964
chr2	197705218	197705403	16965
chr2	197706947	197707068	16966
chr2	197707746	197707835	16967
chr2	197708130	197708340	16968
chr2	197777570	197777780	16969
chr2	197777940	197778045	16970
chr2	197803146	197803195	16971
chr2	197813325	197813404	16972
chr2	198054437	198054508	16973
chr2	198058990	198059200	16974
chr2	198127783	198127918	16975
chr2	198296812	198296877	16976
chr2	198298080	198298290	16977
chr2	198309732	198309883	16978
chr2	198310570	198310780	16979
chr2	198314694	198314835	16980
chr2	198374437	198374600	16981
chr2	198657070	198657280	16982
chr2	198657665	198657776	16983
chr2	198801110	198801320	16984
chr2	198930331	198930429	16985
chr2	199020043	199020140	16986
chr2	199029200	199029219	16987
chr2	199220600	199220810	16988
chr2	199278330	199278540	16989
chr2	199364360	199364379	16990
chr2	199405357	199405496	16991
chr2	199459222	199459923	16992
chr2	199459970	199460180	16993
chr2	199460220	199460430	16994
chr2	199463529	199463590	16995
chr2	199470470	199470680	16996
chr2	199471551	199471708	16997
chr2	199485100	199485119	16998
chr2	199486074	199486229	16999
chr2	199488934	199489055	17000
chr2	199596690	199596815	17001
chr2	199602416	199602519	17002
chr2	199606515	199606594	17003
chr2	199704652	199704883	17004
chr2	199718251	199718320	17005
chr2	199738904	199738955	17006
chr2	199739826	199740079	17007
chr2	199764345	199764472	17008
chr2	199804840	199805050	17009
chr2	199850682	199850913	17010
chr2	199851094	199851497	17011
chr2	199861250	199861441	17012
chr2	199911522	199911711	17013
chr2	199940582	199940687	17014
chr2	199943770	199943980	17015
chr2	199955662	199955879	17016
chr2	199956200	199956410	17017
chr2	199956390	199956600	17018
chr2	199973858	199973955	17019
chr2	199974280	199974490	17020
chr2	199980140	199980277	17021
chr2	199982350	199982560	17022
chr2	199985765	199985922	17023
chr2	200054954	200055021	17024
chr2	200077206	200077413	17025
chr2	200092404	200092497	17026
chr2	200110500	200110710	17027
chr2	200124780	200124990	17028
chr2	200125107	200125303	17029
chr2	200126381	200126518	17030
chr2	200128340	200128550	17031
chr2	200156591	200156738	17032
chr2	200192700	200192719	17033
chr2	200200079	200200160	17034
chr2	200219660	200219870	17035
chr2	200220220	200220430	17036
chr2	200221229	200221442	17037
chr2	200230810	200231020	17038
chr2	200274793	200274980	17039
chr2	200302740	200302950	17040
chr2	200303086	200303267	17041
chr2	200306162	200306377	17042
chr2	200319995	200319995	17043
chr2	200320086	200320231	17044
chr2	200321960	200321979	17045
chr2	200341700	200341910	17046
chr2	200352726	200352955	17047
chr2	200363926	200363977	17048
chr2	200366440	200366650	17049
chr2	200367297	200367472	17050
chr2	200378750	200378960	17051
chr2	200471443	200471510	17052
